iso3st,year,nreserve,nreserveg,resdebt,resimport,usdef
LKA,1978,407115680,397637472,29.464779,4.3800397,34.262844
LKA,1979,549102784,516897472,35.149467,4.1390314,37.105537
LKA,1980,282580128,245500000,15.282618,1.4942195,40.457321
LKA,1981,352359456,327356320,15.717438,1.9373472,44.285458
LKA,1982,380230464,351491008,14.446285,1.96443,47.021595
LKA,1983,320947712,296950976,11.104541,1.6639369,48.863388
LKA,1984,530159872,510767488,17.68169,2.7974625,50.62632
LKA,1985,471725056,451156416,13.308125,2.2591162,52.22739
LKA,1986,377188000,352600000,9.2296705,1.8325479,53.279194
LKA,1987,309506432,279056064,6.5098548,1.4229841,54.599125
LKA,1988,247726240,221921120,4.7551575,1.0596257,56.525108
LKA,1989,269432896,244209600,5.1956677,1.1375592,58.741322
LKA,1990,447030496,422912160,7.6187439,1.6636304,60.940205
LKA,1991,724220160,685129024,11.005148,2.285217,63.001087
LKA,1992,979865100.6,926530104.4,15.130506,2.8778806,64.43679
LKA,1993,1653805440,1629333248,23.959064,4.2803679,65.964149
LKA,1994,2069716864,2045708288,25.99946,4.3899131,67.37262
LKA,1995,2111952625,2087724672,25.155764,3.9959221,68.78521
LKA,1996,1984681088,1961549312,23.915384,3.6767597,70.044502
LKA,1997,2042319937,2024140416,25.19418,3.5143001,71.252388
LKA,1998,1997795200,1979765760,22.057211,3.3910949,72.053169
LKA,1999,1653729024,1635546240,16.63201,2.7567928,73.072792
LKA,2000,1131355264,1039004800,12.231069,1.5871444,74.728035
LKA,2001,1357451904,1286808064,15.16346,2.171648,76.410675
LKA,2002,1705155712,1630952704,16.844467,2.7624483,77.598091
LKA,2003,2333781502,2264929821,21.758184,3.4896276,79.130127
LKA,2004,2204868879,2131906401,19.0068,2.7945282,81.258003
LKA,2005,2734967767,2649511714,24.202967,3.1433523,83.805809
LKA,2006,2832098099,2726202557,23.892607,2.7582641,86.390244
LKA,2007,3518418228,3379531319,24.845268,3.1100941,88.730782
LKA,2008,2616559583,2468702083,16.032034,1.8590891,90.440361
LKA,2009,5353610216,4616053406,27.448498,5.2154865,90.998184
LKA,2010,7195358507,6709723942,33.18248,5.3435445,92.104073
LKA,2011,6739196545,6247923422,26.125595,3.4607961,94.00428
LKA,2012,7106460349,6377644967,19.886049,3.6889782,95.754791
LKA,2013,7500000872,6611350278,19.076885,3.8476038,97.384422
LKA,2014,8210750128,7315701488,19.42786,3.9246838,99.08049
LKA,2015,7302096590,6543431215,16.623861,3.4845772,100
LKA,2016,6008199165,5188554800,12.876149,2.7977314,100.95033
LKA,2017,7959047615,7030555455,15.67805,3.4241304,102.75814
LKA,2018,6920825566,6100102144,13.077977,2.8177326,105.11222
LKA,2019,7648305273,6689823667,13.629004,3.3649209,106.87654
LKA,2020,5663994385,5256670224,9.9587688,3.2874467,108.28797
LKA,2021,3136991506,2962484486,5.3411493,1.5949945,113.25269
LKA,2022,,,,,121.22684
LSO,1960,,,,,15.795792
LSO,1961,,,,,16.00906
LSO,1962,,,,,16.208313
LSO,1963,,,,,16.384724
LSO,1964,,,,,16.63114
LSO,1965,,,,,16.950428
LSO,1966,,,,,17.441784
LSO,1967,,,,,17.991423
LSO,1968,,,,,18.777142
LSO,1969,,,,,19.708204
LSO,1970,,,,,20.745394
LSO,1971,,,,,21.797146
LSO,1972,,,,,22.740118
LSO,1973,,,,,23.986258
LSO,1974,,,,,26.144709
LSO,1975,,,,,28.566437
LSO,1976,,,,,30.13859
LSO,1977,,,,,32.0112
LSO,1978,,,,,34.262844
LSO,1979,,,,,37.105537
LSO,1980,50268480,50268480,69.873863,1.250491,40.457321
LSO,1981,43395440,43395440,51.411526,1.015319,44.285458
LSO,1982,47535432,47535432,38.941082,.64529771,47.021595
LSO,1983,66677060,66677060,51.819065,.83684725,48.863388
LSO,1984,48576064,48576064,35.191525,.68076283,50.62632
LSO,1985,43520456,43520456,24.828169,.8202799,52.22739
LSO,1986,60259784,60259784,30.492502,1.0720197,53.279194
LSO,1987,67531272,67531272,26.111597,.861628,54.599125
LSO,1988,56281272,56281272,19.604218,.6493718,56.525108
LSO,1989,48997752,48997752,14.931613,.5393889,58.741322
LSO,1990,72373880,72373880,18.295353,.70399219,60.940205
LSO,1991,115039952,115039952,25.713707,.98516083,63.001087
LSO,1992,157486270.6,157486270.6,31.853889,1.2030551,64.43679
LSO,1993,252685728,252685728,46.589005,2.0173936,65.964149
LSO,1994,372621120,372621120,59.853657,2.9703853,67.37262
LSO,1995,456739363.8,456739360,66.739861,3.2851317,68.78521
LSO,1996,460505568,460505568,65.671158,3.4572873,70.044502
LSO,1997,571737996.5,571737984,84.959877,4.2552843,71.252388
LSO,1998,575080960,575080960,83.562103,5.136857,72.053169
LSO,1999,499556704,499556704,72.695534,5.232585,73.072792
LSO,2000,417891104,417891104,54.293457,4.4227343,74.728035
LSO,2001,386488992,386488992,56.470924,4.2871857,76.410675
LSO,2002,406370208,406370208,57.028179,4.6300311,77.598091
LSO,2003,460333705.2,460333705.2,65.225113,3.6953986,79.130127
LSO,2004,501504280.5,501504280.5,64.841034,3.3626039,81.258003
LSO,2005,519110911.3,519110911.3,77.910217,3.6618612,83.805809
LSO,2006,658401554.7,658401554.7,100.14669,4.4010835,86.390244
LSO,2007,1002760338,1002760338,146.28491,6.0537963,88.730782
LSO,2008,971530251.5,971530251.5,138.78065,5.7317367,90.440361
LSO,2009,1502248532,1502248532,195.98053,8.2990446,90.998184
LSO,2010,1485976653,1485976653,188.56133,7.1341038,92.104073
LSO,2011,903895914.9,903895914.9,111.09508,3.8200898,94.00428
LSO,2012,999498707.6,999498707.6,110.53602,4.1527128,95.754791
LSO,2013,1060172209,1060172209,114.61124,5.2485399,97.384422
LSO,2014,1081271062,1081271062,118.54918,5.5848174,99.08049
LSO,2015,997431660,997431660,104.70749,5.5440507,100
LSO,2016,925195318.8,925195318.8,68.126114,5.2461233,100.95033
LSO,2017,657668309.3,657668309.3,43.722912,3.2763546,102.75814
LSO,2018,728527650,728527650,49.782921,3.4106286,105.11222
LSO,2019,774095190.5,774095190.5,48.885674,3.9203343,106.87654
LSO,2020,730280379.2,730280379.2,42.02766,4.1790218,108.28797
LSO,2021,798207194.3,798207194.3,43.544041,4.0800238,113.25269
LSO,2022,771278260.4,771278260.4,42.623798,3.9169407,121.22684
LTU,1960,,,,,15.795792
LTU,1961,,,,,16.00906
LTU,1962,,,,,16.208313
LTU,1963,,,,,16.384724
LTU,1964,,,,,16.63114
LTU,1965,,,,,16.950428
LTU,1966,,,,,17.441784
LTU,1967,,,,,17.991423
LTU,1968,,,,,18.777142
LTU,1969,,,,,19.708204
LTU,1970,,,,,20.745394
LTU,1971,,,,,21.797146
LTU,1972,,,,,22.740118
LTU,1973,,,,,23.986258
LTU,1974,,,,,26.144709
LTU,1975,,,,,28.566437
LTU,1976,,,,,30.13859
LTU,1977,,,,,32.0112
LTU,1978,,,,,34.262844
LTU,1979,,,,,37.105537
LTU,1980,,,,,40.457321
LTU,1981,,,,,44.285458
LTU,1982,,,,,47.021595
LTU,1983,,,,,48.863388
LTU,1984,,,,,50.62632
LTU,1985,,,,,52.22739
LTU,1986,,,,,53.279194
LTU,1987,,,,,54.599125
LTU,1988,,,,,56.525108
LTU,1989,,,,,58.741322
LTU,1990,,,,,60.940205
LTU,1991,,,,,63.001087
LTU,1992,107287429.9,45336254.9,,,64.43679
LTU,1993,422943328,350321504,,2.0820742,65.964149
LTU,1994,596691584,525483744,,2.7294786,67.37262
LTU,1995,828984702.1,757049216,,2.5083535,68.78521
LTU,1996,841037120,772245824,,1.9677171,70.044502
LTU,1997,1064038338,1009945088,,2.1561306,71.252388
LTU,1998,1462691456,1409131776,,2.8670912,72.053169
LTU,1999,1249084928,1195011456,,2.9249635,73.072792
LTU,2000,1362679168,1311549184,,2.9497709,74.728035
LTU,2001,1669177344,1617720704,,3.1716199,76.410675
LTU,2002,2413140736,2349320704,,3.8900206,77.598091
LTU,2003,3449667625,3371975675,,4.179944,79.130127
LTU,2004,3593962686,3512582286,,3.1604285,81.258003
LTU,2005,3815556165,3720240765,,2.6435261,83.805809
LTU,2006,5772525484,5654412424,,3.1640589,86.390244
LTU,2007,7711952181,7556624556,,3.2567737,88.730782
LTU,2008,6442845969,6280463644,,2.1249595,90.440361
LTU,2009,6623187501,6419825001,,3.9183047,90.998184
LTU,2010,6598353674,6335525174,,3.0331428,92.104073
LTU,2011,8201664834,7915367834,,2.7472138,94.00428
LTU,2012,8529340677,8218172677,,2.8557012,95.754791
LTU,2013,8072525981,7847284481,,2.5331132,97.384422
LTU,2014,8729460563,8503938563,,2.9078274,99.08049
LTU,2015,1697150154,1498930154,,.64809972,100
LTU,2016,2599864855,2385581555,,.99731374,100.95033
LTU,2017,4449678813,4207233313,,1.4483684,102.75814
LTU,2018,5770956097,5531287547,,1.632847,105.11222
LTU,2019,5085045225,4800244225,,1.4330387,106.87654
LTU,2020,4846519050,4492883350,,1.4769963,108.28797
LTU,2021,5579844284,5239485584,,1.2295859,113.25269
LTU,2022,5365254190,5026344740,,.96464789,121.22684
LUX,1960,,,,,15.795792
LUX,1961,,,,,16.00906
LUX,1962,,,,,16.208313
LUX,1963,,,,,16.384724
LUX,1964,,,,,16.63114
LUX,1965,,,,,16.950428
LUX,1966,,,,,17.441784
LUX,1967,,,,,17.991423
LUX,1968,,,,,18.777142
LUX,1969,,,,,19.708204
LUX,1970,,,,,20.745394
LUX,1971,,,,,21.797146
LUX,1972,,,,,22.740118
LUX,1973,,,,,23.986258
LUX,1974,,,,,26.144709
LUX,1975,,,,,28.566437
LUX,1976,,,,,30.13859
LUX,1977,,,,,32.0112
LUX,1978,,,,,34.262844
LUX,1979,,,,,37.105537
LUX,1980,,,,,40.457321
LUX,1981,,,,,44.285458
LUX,1982,,,,,47.021595
LUX,1983,,,,,48.863388
LUX,1984,160844592,28559234,,,50.62632
LUX,1985,173019104,32706672,,,52.22739
LUX,1986,204104128,36427564,,,53.279194
LUX,1987,250498080,42843376,,,54.599125
LUX,1988,217220864,41244120,,,56.525108
LUX,1989,212809600,75243336,,,58.741322
LUX,1990,212608848,80531520,,,60.940205
LUX,1991,201722864,80418264,,,63.001087
LUX,1992,188412838.7,74126417.42,,,64.43679
LUX,1993,186694496,67376312,,,65.964149
LUX,1994,192791168,75731288,,,67.37262
LUX,1995,193112067.9,74983144,,,68.78521
LUX,1996,186468096,73684384,,,70.044502
LUX,1997,152705859.8,64067168,,,71.252388
LUX,1998,,,,,72.053169
LUX,1999,99459016,77400016,,.016716518,73.072792
LUX,2000,97465744,76607544,,.015326325,74.728035
LUX,2001,126635648,105621648,,.019219503,76.410675
