year,iso3st,grpop,pop_density
1987,FIN,0.283626732,16.19266227
1988,FIN,0.290689051,16.23980104
1989,FIN,0.361018799,16.29853574
1990,FIN,0.443382074,16.37096096
1991,FIN,0.546172018,16.46061919
1992,FIN,0.561909851,16.55337339
1993,FIN,0.483854089,16.63366164
1994,FIN,0.431048903,16.70551561
1995,FIN,0.381655333,16.76939492
1996,FIN,0.328037914,16.82449522
1997,FIN,0.29737733,16.87460192
1998,FIN,0.265472962,16.91945894
1999,FIN,0.232116249,16.95877737
2000,FIN,0.207606515,16.99402147
2001,FIN,0.227687342,17.03275879
2002,FIN,0.24238105,17.07409304
2003,FIN,0.23845724,17.11485604
2004,FIN,0.290350362,17.16462129
2005,FIN,0.342248594,17.22346761
2006,FIN,0.383777136,17.31698399
2007,FIN,0.425429832,17.39195633
2008,FIN,0.465549285,17.48403751
2009,FIN,0.478246393,17.56785456
2010,FIN,0.457494535,17.64841066
2011,FIN,0.463558707,17.73099477
2012,FIN,0.475809487,17.81556155
2013,FIN,0.460723773,17.89783145
2014,FIN,0.413560208,17.97200303
2015,FIN,0.329383886,18.03011089
2016,FIN,0.287421402,18.08200783
2017,FIN,0.234670532,18.12389445
2018,FIN,0.132641041,18.14795012
2019,FIN,0.11019169,18.16736091
2020,FIN,0.143641197,18.19287688
2021,FIN,0.207288594,18.23016591
1960,FJI,..,..
1961,FJI,3.045135341,22.84652436
1962,FJI,3.097157482,23.56518883
1963,FJI,3.141504686,24.31724138
1964,FJI,3.113036666,25.08615216
1965,FJI,3.062010691,25.86617406
1966,FJI,2.901371529,26.62764094
1967,FJI,2.514137455,27.30558292
1968,FJI,2.206309294,27.91472359
1969,FJI,2.094568323,28.50558292
1970,FJI,1.975567704,29.0743295
1971,FJI,1.852690618,29.61800766
1972,FJI,1.71822259,30.13130816
1973,FJI,1.572139243,30.60875753
1974,FJI,1.467483385,31.06124795
1975,FJI,1.472308703,31.52194855
1976,FJI,1.657979844,32.04893268
1977,FJI,2.074036244,32.72058019
1978,FJI,2.361635045,33.50251779
1979,FJI,2.384545645,34.31100164
1980,FJI,2.382294141,35.13820471
1981,FJI,2.385129449,35.9863711
1982,FJI,2.395963992,36.85900383
1983,FJI,2.409214203,37.75779967
1984,FJI,2.417644932,38.6817734
1985,FJI,2.383233951,39.61472359
1986,FJI,2.125068093,40.46557198
1987,FJI,1.508103914,41.08045977
1988,FJI,1.080954075,41.52692939
1989,FJI,0.999865381,41.94422551
1990,FJI,0.908661994,42.3270936
1991,FJI,0.816503481,42.67411056
1992,FJI,0.727158824,42.98555008
1993,FJI,0.637554001,43.26048166
1994,FJI,0.555409783,43.5014231
1995,FJI,0.498897501,43.71899288
1996,FJI,0.629379907,43.99501916
1997,FJI,1.033471085,44.45205255
1998,FJI,1.238270665,45.00591133
1999,FJI,1.157147426,45.52972085
2000,FJI,1.085776092,46.02676519
2001,FJI,1.027749278,46.50224412
2002,FJI,0.990026504,46.96491516
2003,FJI,0.955390067,47.41576355
2004,FJI,0.928394422,47.85801861
2005,FJI,0.912261663,48.29660646
2006,FJI,0.900982209,48.73371648
2007,FJI,0.835147738,49.14241927
2008,FJI,0.61813479,49.44712644
2009,FJI,0.424160518,49.65730706
2010,FJI,0.349901163,49.83136289
2011,FJI,0.281889923,49.97203065
2012,FJI,0.211061144,50.07761357
2013,FJI,0.156612656,50.1561029
2014,FJI,0.134464836,50.22359059
2015,FJI,0.108160343,50.27794198
2016,FJI,0.063991505,50.31012589
2017,FJI,-0.044289077,50.28784893
2018,FJI,-0.172010115,50.2014231
2019,FJI,-0.249006858,50.07657362
2020,FJI,0.006995063,50.08007663
2021,FJI,0.190863716,50.1757526
1960,FRA,..,..
1961,FRA,1.034468838,87.48896389
1962,FRA,1.004279689,88.37202456
1963,FRA,1.003535998,89.26333447
1964,FRA,1.06620875,90.22015976
1965,FRA,0.959388414,91.08988688
1966,FRA,0.866189193,91.88232469
1967,FRA,0.813893398,92.63320038
1968,FRA,0.766314048,93.34578845
1969,FRA,0.824238755,94.11836016
1970,FRA,0.910071022,94.97881351
1971,FRA,0.942308081,95.87803662
1972,FRA,0.877674177,96.72323702
1973,FRA,0.808254039,97.50817436
1974,FRA,0.661593219,98.15542053
1975,FRA,0.475700888,98.62345909
1976,FRA,0.424132385,99.04264144
1977,FRA,0.467415655,99.50666586
1978,FRA,0.453327774,99.95878122
1979,FRA,0.448113601,100.4077152
1980,FRA,0.533919143,100.945245
1981,FRA,0.593754111,101.5463944
1982,FRA,0.365202346,101.9179222
1983,FRA,0.53887577,102.4686157
1984,FRA,0.488491582,102.9703908
1985,FRA,0.49984578,103.4863724
1986,FRA,0.511141506,104.0166884
1987,FRA,0.543092055,104.5831315
1988,FRA,0.578107857,105.1894858
1989,FRA,0.596976457,105.8193204
1990,FRA,0.547228307,106.399981
1991,FRA,0.502041653,106.9354964
1992,FRA,0.498024783,107.46939
1993,FRA,0.434948885,107.9378449
1994,FRA,0.374521802,108.3428536
1995,FRA,0.364159563,108.7381138
1996,FRA,0.357448008,109.1274915
1997,FRA,0.356761848,109.517512
1998,FRA,0.370540231,109.9240713
1999,FRA,0.515860144,110.4925908
2000,FRA,0.68633572,111.2533462
2001,FRA,0.728993949,112.0673397
2002,FRA,0.727033003,112.8850753
2003,FRA,0.705638837,113.6222021
2004,FRA,0.732625503,114.5203929
2005,FRA,0.751885117,115.3868072
2006,FRA,0.696338575,116.1930941
2007,FRA,0.618225683,116.9136547
2008,FRA,0.558020613,117.5678806
2009,FRA,0.513351013,118.1729683
2010,FRA,0.492976371,118.7569714
2011,FRA,0.482667411,119.3315582
2012,FRA,0.483714919,119.910181
2013,FRA,0.516915013,120.5316195
2014,FRA,0.474847846,121.1053224
2015,FRA,0.35556924,121.5367021
2016,FRA,0.263868789,121.857823
2017,FRA,0.290202116,122.2119706
2018,FRA,0.358494582,122.6508802
2019,FRA,0.332559129,123.0594459
2020,FRA,0.324557781,123.4594937
2021,FRA,0.356902332,123.9009108
1960,FRO,..,..
1961,FRO,1.252127477,24.75429799
1962,FRO,1.168022485,25.04512894
1963,FRO,1.216719107,25.3517192
1964,FRO,1.280233101,25.67836676
1965,FRO,1.385178809,26.03653295
1966,FRO,1.282086367,26.37249284
1967,FRO,1.042998998,26.64899713
1968,FRO,0.957713107,26.90544413
1969,FRO,0.919613726,27.15401146
1970,FRO,0.950437736,27.41332378
1971,FRO,1.127694744,27.72421203
1972,FRO,1.204508945,28.06017192
1973,FRO,1.177559034,28.39255014
1974,FRO,1.178815286,28.72922636
1975,FRO,1.145362944,29.06017192
1976,FRO,1.108017415,29.38395415
1977,FRO,1.086229282,29.70487106
1978,FRO,1.198537766,30.06303725
1979,FRO,1.309064842,30.45916905
1980,FRO,1.287506248,30.85386819
1981,FRO,1.278016887,31.25071633
1982,FRO,1.241516226,31.64111748
1983,FRO,1.123367021,31.99856734
1984,FRO,1.048878908,32.33595989
1985,FRO,1.246053459,32.74140401
1986,FRO,0.923371616,33.04512894
1987,FRO,1.228040252,33.4534384
1988,FRO,1.390683296,33.92191977
1989,FRO,1.265321719,34.35386819
1990,FRO,-0.455600696,34.19770774
1991,FRO,-0.617739867,33.98710602
1992,FRO,-0.335680596,33.87320917
1993,FRO,-1.736391749,33.29011461
1994,FRO,-3.903223437,32.01575931
1995,FRO,-2.455278257,31.23925501
1996,FRO,-0.068815234,31.21776504
1997,FRO,1.256415383,31.61246418
1998,FRO,1.222919356,32.00143266
1999,FRO,1.051000545,32.33954155
2000,FRO,1.337753723,32.77507163
2001,FRO,1.907211259,33.40616046
2002,FRO,1.48986474,33.90759312
2003,FRO,1.461747587,34.40687679
2004,FRO,0.730172511,34.65902579
2005,FRO,-0.051683327,34.64111748
2006,FRO,-0.049641137,34.6239255
2007,FRO,0.088922901,34.65472779
2008,FRO,0.348723593,34.77578797
2009,FRO,0.501346876,34.95057307
2010,FRO,-0.275018645,34.85458453
2011,FRO,-0.234568009,34.77292264
2012,FRO,-0.520479519,34.59240688
2013,FRO,-0.09322851,34.56017192
2014,FRO,0.376523605,34.69054441
2015,FRO,0.971968732,35.02936963
2016,FRO,1.144728609,35.43266476
2017,FRO,1.44112644,35.9469914
2018,FRO,1.613001961,36.53151862
2019,FRO,1.550720324,37.10243553
2020,FRO,1.48710174,38.48535871
2021,FRO,1.405308056,38.91605839
1960,FSM,..,..
1961,FSM,3.534033406,..
1962,FSM,3.541128346,..
1963,FSM,3.248407198,..
1964,FSM,2.965396547,..
1965,FSM,3.010290889,..
1966,FSM,3.058271024,..
1967,FSM,2.993513126,..
1968,FSM,2.947982525,..
1969,FSM,2.998395167,..
1970,FSM,3.0622638,..
1971,FSM,2.867424075,..
1972,FSM,2.671945731,..
1973,FSM,2.705607602,..
1974,FSM,2.718015239,..
1975,FSM,2.52159001,..
1976,FSM,2.375603557,..
1977,FSM,2.437854096,..
1978,FSM,2.788894891,..
1979,FSM,3.11239671,..
1980,FSM,3.086936132,..
1981,FSM,3.037109788,..
1982,FSM,2.993810525,..
1983,FSM,2.949302736,..
1984,FSM,2.904961741,..
1985,FSM,2.861974025,..
1986,FSM,2.812690569,..
1987,FSM,2.755772699,..
1988,FSM,2.347704223,..
1989,FSM,1.943967387,..
1990,FSM,1.886083795,..
1991,FSM,1.832679141,146.7914286
1992,FSM,1.97732401,149.7228571
1993,FSM,2.133444458,152.9514286
1994,FSM,1.859025227,155.8214286
1995,FSM,1.053337297,157.4714286
1996,FSM,0.43450779,158.1571429
1997,FSM,0.32554666,158.6728571
1998,FSM,0.275120651,159.11
1999,FSM,0.271679603,159.5428571
2000,FSM,0.325401228,160.0628571
2001,FSM,0.286084978,160.5214286
2002,FSM,0.07383915,160.64
2003,FSM,-0.145061053,160.4071429
2004,FSM,-0.32112779,159.8928571
2005,FSM,-0.459396251,159.16
2006,FSM,-0.614926693,158.1842857
2007,FSM,-0.769691347,156.9714286
2008,FSM,-0.86283074,155.6228571
2009,FSM,-0.902755413,154.2242857
2010,FSM,-0.387012831,153.6285714
2011,FSM,0.146814251,153.8542857
2012,FSM,0.178117568,154.1285714
2013,FSM,0.213878078,154.4585714
2014,FSM,0.254021761,154.8514286
2015,FSM,0.294778945,155.3085714
2016,FSM,0.32967416,155.8214286
2017,FSM,0.371529921,156.4014286
2018,FSM,0.390173247,157.0128571
2019,FSM,0.338797096,157.5457143
2020,FSM,0.573243642,158.4514286
2021,FSM,0.636292252,159.4628571
1960,GAB,..,..
1961,GAB,1.154700181,2.01135561
1962,GAB,1.22408436,2.036127605
1963,GAB,1.288341569,2.062529592
1964,GAB,1.346612145,2.090491714
1965,GAB,1.410391456,2.120184732
1966,GAB,1.481715852,2.151833741
1967,GAB,1.547136144,2.185384406
1968,GAB,1.611675195,2.220891062
1969,GAB,1.907229653,2.263655063
1970,GAB,2.132175671,2.31243839
1971,GAB,2.076484223,2.360957814
1972,GAB,2.051958097,2.409904141
1973,GAB,2.077440035,2.460492102
1974,GAB,2.13726628,2.51364536
1975,GAB,2.214936398,2.569942174
1976,GAB,2.303537005,2.629828851
1977,GAB,2.385044069,2.693305391
1978,GAB,2.456805005,2.760294175
1979,GAB,2.51710475,2.83065549
1980,GAB,2.573489323,2.904447549
1981,GAB,2.636801335,2.982050685
1982,GAB,2.68378297,3.063166065
1983,GAB,2.714548,3.147456048
1984,GAB,2.736068263,3.234761517
1985,GAB,2.748324557,3.324896185
1986,GAB,2.760457557,3.417957077
1987,GAB,2.774136235,3.51410331
1988,GAB,2.781667388,3.61322622
1989,GAB,2.766682236,3.714588427
1990,GAB,2.740795362,3.81780572
1991,GAB,2.715964773,3.922916909
1992,GAB,2.690190233,4.029883184
1993,GAB,2.663137216,4.138646331
1994,GAB,2.620544426,4.248534948
1995,GAB,2.569470549,4.359114371
1996,GAB,2.531925473,4.470893003
1997,GAB,2.5220604,4.585085575
1998,GAB,2.532085511,4.702666201
1999,GAB,2.548664239,4.824061784
2000,GAB,2.585402093,4.950409438
2001,GAB,2.631864207,5.082427135
2002,GAB,2.678103224,5.220378779
2003,GAB,2.729056967,5.3648077
2004,GAB,2.80043793,5.517169247
2005,GAB,2.903808194,5.679726006
2006,GAB,3.018030874,5.853754803
2007,GAB,3.126300836,6.039651492
2008,GAB,3.220725161,6.237338456
2009,GAB,3.327653333,6.448387472
2010,GAB,3.449942679,6.674735126
2011,GAB,3.547397199,6.91576435
2012,GAB,3.577469045,7.167652424
2013,GAB,3.520092964,7.424453759
2014,GAB,3.358440017,7.678033919
2015,GAB,3.114656253,7.920941514
2016,GAB,2.86485541,8.151146816
2017,GAB,2.658895725,8.370784337
2018,GAB,2.536882898,8.58585788
2019,GAB,2.47279132,8.800814996
2020,GAB,2.389223598,9.013618194
2021,GAB,2.306124358,9.223898785
1960,GBR,..,..
1961,GBR,0.760459939,218.2449469
1962,GBR,0.848661388,220.104989
1963,GBR,0.748366449,221.7583599
1964,GBR,0.650257749,223.2050593
1965,GBR,0.642468779,224.6436986
1966,GBR,0.551303249,225.8855867
1967,GBR,0.53854377,227.1053611
1968,GBR,0.48676828,228.2135328
1969,GBR,0.415803269,229.1644277
1970,GBR,0.398722458,230.0799818
1971,GBR,0.417666617,231.0429587
1972,GBR,0.339057516,231.8276568
1973,GBR,0.193198186,232.2759765
1974,GBR,0.06305921,232.4224941
1975,GBR,-0.007423363,232.4052412
1976,GBR,-0.024603833,232.3480676
1977,GBR,-0.032873848,232.2716984
1978,GBR,0.005359908,232.2841483
1979,GBR,0.089728661,232.4926673
1980,GBR,0.119517254,232.7707023
1981,GBR,0.034821732,232.8517712
1982,GBR,-0.035842794,232.7683255
1983,GBR,0.034101374,232.8477163
1984,GBR,0.158261863,233.2165172
1985,GBR,0.226951225,233.746406
1986,GBR,0.23161023,234.288414
1987,GBR,0.212637261,234.7871285
1988,GBR,0.222063894,235.3090853
1989,GBR,0.26031145,235.9224197
1990,GBR,0.298930554,236.6287191
1991,GBR,0.309247932,237.3616211
1992,GBR,0.270431182,238.0043897
1993,GBR,0.239745439,238.5756789
1994,GBR,0.254586487,239.1838342
1995,GBR,0.264547417,239.8174265
1996,GBR,0.254626384,240.4288431
1997,GBR,0.257553323,241.0488736
1998,GBR,0.291406085,241.7523292
1999,GBR,0.333405882,242.5596908
2000,GBR,0.357300887,243.4279089
2001,GBR,0.38497597,244.366854
2002,GBR,0.42333708,245.4035423
2003,GBR,0.465641114,246.5489067
2004,GBR,0.568943113,247.9556277
2005,GBR,0.686611306,249.6639772
2006,GBR,0.735048678,251.5058901
2007,GBR,0.778666112,253.4719258
2008,GBR,0.787032622,255.4747034
2009,GBR,0.75639086,257.4144174
2010,GBR,0.783888647,259.4401893
2011,GBR,0.781506562,261.4756748
2012,GBR,0.695353132,263.3001901
2013,GBR,0.669740536,265.0695366
2014,GBR,0.736463979,267.0288844
2015,GBR,0.792367506,269.1531393
2016,GBR,0.757874493,271.2007316
2017,GBR,0.679374474,273.049473
2018,GBR,0.605929132,274.7089819
2019,GBR,0.564131113,276.2630802
2020,GBR,0.365758264,277.2753854
2021,GBR,-0.081937241,277.0482867
1960,GEO,..,..
1961,GEO,1.578435862,..
1962,GEO,1.519342186,..
1963,GEO,1.473021724,..
1964,GEO,1.410306472,..
1965,GEO,1.316771037,..
1966,GEO,1.143478098,..
1967,GEO,0.980879611,..
1968,GEO,0.907052603,..
1969,GEO,0.935667821,..
1970,GEO,0.96583761,..
1971,GEO,1.040707699,..
1972,GEO,1.010966631,..
1973,GEO,0.880708361,..
1974,GEO,0.868346221,..
1975,GEO,0.73801073,..
1976,GEO,0.721090302,..
1977,GEO,0.681625222,..
1978,GEO,0.58382341,..
1979,GEO,0.736305278,..
1980,GEO,0.842900505,..
1981,GEO,0.820316229,..
1982,GEO,0.846666493,..
1983,GEO,0.878842348,..
1984,GEO,0.853879671,..
1985,GEO,0.876678995,..
1986,GEO,0.888192529,..
1987,GEO,0.825576239,..
1988,GEO,0.990127868,..
1989,GEO,0.262664316,..
1990,GEO,-0.027068389,..
1991,GEO,0.703475649,..
1992,GEO,0.77451105,85.26365513
1993,GEO,0.768558451,85.92148081
1994,GEO,-1.539430121,84.60890864
1995,GEO,-3.757716068,81.48854054
1996,GEO,-3.62954608,78.58390776
1997,GEO,-3.207518172,76.10331012
1998,GEO,-2.474222976,74.24344799
1999,GEO,-2.057376879,72.73158613
2000,GEO,-1.944629157,71.33088981
2001,GEO,-1.551238397,70.23291578
2002,GEO,-0.897253673,69.60556702
2003,GEO,-0.675365806,69.13705868
2004,GEO,-0.61926241,68.71024179
2005,GEO,-0.635292218,68.27511459
2006,GEO,-0.568484712,67.88808216
2007,GEO,-0.521646734,67.53486826
2008,GEO,-0.303790529,67.33001505
2009,GEO,-0.888185043,66.73464782
2010,GEO,-0.729475257,66.24960635
2011,GEO,-0.80216404,65.72030162
2012,GEO,-0.736565519,65.23800693
2013,GEO,-0.300972141,65.04195388
2014,GEO,0.0469539,65.07250079
2015,GEO,0.157481405,65.17505861
2016,GEO,0.059816599,65.21405578
2017,GEO,0.013386075,65.22278596
2018,GEO,-0.039036546,65.19733021
2019,GEO,-0.17156574,65.08556982
2020,GEO,0.068656249,65.13027048
2021,GEO,-0.379636607,64.88348088
1960,GHA,..,..
1961,GHA,2.852836957,31.47871583
1962,GHA,2.409875158,32.24652808
1963,GHA,2.388181603,33.02590314
1964,GHA,2.380383381,33.82147754
1965,GHA,2.399176079,34.64272655
1966,GHA,2.405498861,35.48616068
1967,GHA,2.415225184,36.35366529
1968,GHA,2.434086696,37.2494023
1969,GHA,2.501034469,38.1927705
1970,GHA,2.6730404,39.22744572
1971,GHA,2.767273417,40.32813571
1972,GHA,2.814375651,41.47924321
1973,GHA,2.886775185,42.69410653
1974,GHA,2.900573315,43.95061528
1975,GHA,2.89537295,45.2417509
1976,GHA,2.878285914,46.56285928
1977,GHA,2.947729892,47.95583634
1978,GHA,3.03790622,49.43504439
1979,GHA,3.05380908,50.96798365
1980,GHA,2.924694147,52.48065395
1981,GHA,2.809595304,53.97605696
1982,GHA,2.905715248,55.56745627
1983,GHA,3.007332556,57.26393601
1984,GHA,2.581571407,58.76149248
1985,GHA,2.150430203,60.03880197
1986,GHA,2.200791731,61.37477806
1987,GHA,2.29278306,62.79822449
1988,GHA,2.40254861,64.3252527
1989,GHA,2.498124316,65.95241716
1990,GHA,2.551561856,67.6568867
1991,GHA,2.519831776,69.38338754
1992,GHA,2.485769411,71.12971346
1993,GHA,2.469518199,72.90814362
1994,GHA,2.404156515,74.68220972
1995,GHA,2.360103481,76.46575108
1996,GHA,2.335654971,78.27274765
1997,GHA,2.378959574,80.15715039
1998,GHA,2.432367719,82.13077261
1999,GHA,2.441208076,84.16042894
2000,GHA,2.51243584,86.30169201
2001,GHA,2.663105441,88.63087369
2002,GHA,2.7501377,91.10217105
2003,GHA,2.699996233,93.59543377
2004,GHA,2.648564224,96.10748879
2005,GHA,2.622757231,98.66150127
2006,GHA,2.599672365,101.260007
2007,GHA,2.577428818,103.9038367
2008,GHA,2.537779829,106.5744309
2009,GHA,2.495284986,109.2672233
2010,GHA,2.43301424,111.958315
2011,GHA,2.404971455,114.6835194
2012,GHA,2.41990908,117.4926079
2013,GHA,2.409279309,120.3577085
2014,GHA,2.364985531,123.2380768
2015,GHA,2.307127331,126.1143887
2016,GHA,2.276212039,129.0179397
2017,GHA,2.195357928,131.8816648
2018,GHA,2.075171366,134.6470291
2019,GHA,2.0078052,137.3820281
2020,GHA,1.991819851,140.1477124
2021,GHA,1.959045844,142.9184558
1960,GIB,..,..
1961,GIB,0.15099177,2187.2
1962,GIB,1.474986463,2219.7
1963,GIB,2.473986022,2275.3
1964,GIB,2.439992543,2331.5
1965,GIB,2.386060266,2387.8
1966,GIB,2.342725411,2444.4
1967,GIB,2.309085791,2501.5
1968,GIB,2.225696207,2557.8
1969,GIB,2.09686974,2612
1970,GIB,1.948729067,2663.4
1971,GIB,1.438873745,2702
1972,GIB,0.994300219,2729
1973,GIB,0.901022018,2753.7
1974,GIB,0.788544924,2775.5
1975,GIB,0.703697299,2795.1
1976,GIB,0.65258322,2813.4
1977,GIB,0.588299531,2830
1978,GIB,0.51457485,2844.6
1979,GIB,0.452465653,2857.5
1980,GIB,0.349345333,2867.5
1981,GIB,0.226421764,2874
1982,GIB,0.086948966,2876.5
1983,GIB,-0.111308231,2873.3
1984,GIB,-0.31372028,2864.3
1985,GIB,-0.458403392,2851.2
1986,GIB,-0.647433648,2832.8
1987,GIB,-0.822349736,2809.6
1988,GIB,-0.918930217,2783.9
1989,GIB,-1.065318924,2754.4
1990,GIB,-1.256775273,2720
1991,GIB,-1.11650389,2689.8
1992,GIB,-0.074382628,2687.8
1993,GIB,0.71179955,2707
1994,GIB,0.622366626,2723.9
1995,GIB,0.505347494,2737.7
1996,GIB,0.40099208,2748.7
1997,GIB,0.345022042,2758.2
1998,GIB,0.246234192,2765
1999,GIB,0.151783485,2769.2
2000,GIB,0.061370735,2770.9
2001,GIB,-0.187840968,2765.7
2002,GIB,0.627164685,2783.1
2003,GIB,1.579214711,2827.4
2004,GIB,1.547697987,2871.5
2005,GIB,1.548114819,2916.3
2006,GIB,1.467085557,2959.4
2007,GIB,1.382572358,3000.6
2008,GIB,1.347278692,3041.3
2009,GIB,1.339101596,3082.3
2010,GIB,1.369420959,3124.8
2011,GIB,1.309868032,3166
2012,GIB,1.158768795,3202.9
2013,GIB,1.173270644,3240.7
2014,GIB,1.245032949,3281.3
2015,GIB,1.151423199,3319.3
2016,GIB,1.391175897,3365.8
2017,GIB,1.728979936,3424.5
2018,GIB,1.762733959,3485.4
2019,GIB,1.819575987,3549.4
2020,GIB,1.894931608,3617.3
2021,GIB,1.875970722,3685.8
1960,GIN,..,..
1961,GIN,1.75030596,14.73038825
1962,GIN,1.772323489,14.99378561
1963,GIN,1.793698775,15.26515546
1964,GIN,1.816743747,15.54501872
1965,GIN,1.841555729,15.83394107
1966,GIN,1.869951523,16.13281377
1967,GIN,1.898984492,16.44210077
1968,GIN,1.921859712,16.7611509
1969,GIN,1.917852178,17.08570731
1970,GIN,1.869722765,17.40816783
1971,GIN,1.799362437,17.72423897
1972,GIN,1.732065592,18.03390851
1973,GIN,1.679055416,18.3392642
1974,GIN,1.632860209,18.64117695
1975,GIN,1.589007514,18.93975256
1976,GIN,1.559498514,19.23743285
1977,GIN,1.555548439,19.53902002
1978,GIN,1.585447874,19.85126974
1979,GIN,1.655580479,20.18265912
1980,GIN,1.761584969,20.54134381
1981,GIN,1.881554014,20.93149927
1982,GIN,2.009198602,21.35630799
1983,GIN,2.11447233,21.81268924
1984,GIN,2.219334607,22.30219762
1985,GIN,2.349458668,22.83238239
1986,GIN,2.469881624,23.40333713
1987,GIN,2.56698877,24.01187531
1988,GIN,2.615838401,24.64827446
1989,GIN,2.595191352,25.29631695
1990,GIN,3.455834862,26.18579684
1991,GIN,4.002989602,27.2552743
1992,GIN,3.191682433,28.13920723
1993,GIN,3.045424534,29.00934804
1994,GIN,2.997885574,29.89218216
1995,GIN,2.794342457,30.73925199
