iso3,year,banking_crises,debt_crises,currency_crises,twin_crises,triple_crises
ETH,2001,,1,,,
ETH,2002,,1,,,
ETH,2003,,1,,,
ETH,2004,,1,,,
ETH,2005,,1,,,
ETH,2006,,1,,,
ETH,2007,,1,,,
ETH,2008,,1,,,
ETH,2009,,1,,,
ETH,2010,,1,,,
ETH,2011,,1,,,
ETH,2012,,,,,
ETH,2013,,,,,
ETH,2014,,,,,
ETH,2015,,,,,
ETH,2016,,,,,
ETH,2017,,,,,
ETH,2018,,,,,
ETH,2019,,,,,
FIN,1950,,,,,
FIN,1951,,,,,
FIN,1952,,,,,
FIN,1953,,,,,
FIN,1954,,,,,
FIN,1955,,,,,
FIN,1956,,,,,
FIN,1957,,,1,,
FIN,1958,,,,,
FIN,1959,,,,,
FIN,1960,,,,,
FIN,1961,,,,,
FIN,1962,,,,,
FIN,1963,,,,,
FIN,1964,,,,,
FIN,1965,,,,,
FIN,1966,,,,,
FIN,1967,,,1,,
FIN,1968,,,,,
FIN,1969,,,,,
FIN,1970,,,,,
FIN,1971,,,,,
FIN,1972,,,,,
FIN,1973,,,,,
FIN,1974,,,,,
FIN,1975,,,,,
FIN,1976,,,,,
FIN,1977,,,,,
FIN,1978,,,,,
FIN,1979,,,,,
FIN,1980,,,,,
FIN,1981,,,,,
FIN,1982,,,,,
FIN,1983,,,,,
FIN,1984,,,,,
FIN,1985,,,,,
FIN,1986,,,,,
FIN,1987,,,,,
FIN,1988,,,,,
FIN,1989,,,,,
FIN,1990,,,,,
FIN,1991,1,,,,
FIN,1992,1,,,,
FIN,1993,1,,,,
FIN,1994,1,,,,
FIN,1995,1,,,,
FIN,1996,,,,,
FIN,1997,,,,,
FIN,1998,,,,,
FIN,1999,,,,,
FIN,2000,,,,,
FIN,2001,,,,,
FIN,2002,,,,,
FIN,2003,,,,,
FIN,2004,,,,,
FIN,2005,,,,,
FIN,2006,,,,,
FIN,2007,,,,,
FIN,2008,,,,,
FIN,2009,,,,,
FIN,2010,,,,,
FIN,2011,,,,,
FIN,2012,,,,,
FIN,2013,,,,,
FIN,2014,,,,,
FIN,2015,,,,,
FIN,2016,,,,,
FIN,2017,,,,,
FIN,2018,,,,,
FIN,2019,,,,,
FJI,1950,,,,,
FJI,1951,,,,,
FJI,1952,,,,,
FJI,1953,,,,,
FJI,1954,,,,,
FJI,1955,,,,,
FJI,1956,,,,,
FJI,1957,,,,,
FJI,1958,,,,,
FJI,1959,,,,,
FJI,1960,,,,,
FJI,1961,,,,,
FJI,1962,,,,,
FJI,1963,,,,,
FJI,1964,,,,,
FJI,1965,,,,,
FJI,1966,,,,,
FJI,1967,,,,,
FJI,1968,,,,,
FJI,1969,,,,,
FJI,1970,,,,,
FJI,1971,,,,,
FJI,1972,,,,,
FJI,1973,,,,,
FJI,1974,,,,,
FJI,1975,,,,,
FJI,1976,,,,,
FJI,1977,,,,,
FJI,1978,,,,,
FJI,1979,,,,,
FJI,1980,,,,,
FJI,1981,,,,,
FJI,1982,,,,,
FJI,1983,,,,,
FJI,1984,,,,,
FJI,1985,,,,,
FJI,1986,,,,,
FJI,1987,,,,,
FJI,1988,,,,,
FJI,1989,,,,,
FJI,1990,,,,,
FJI,1991,,,,,
FJI,1992,,,,,
FJI,1993,,,,,
FJI,1994,,,,,
FJI,1995,,,,,
FJI,1996,,,,,
FJI,1997,,,,,
FJI,1998,,,1,,
FJI,1999,,,,,
FJI,2000,,,,,
FJI,2001,,,,,
FJI,2002,,,,,
FJI,2003,,,,,
FJI,2004,,,,,
FJI,2005,,,,,
FJI,2006,,,,,
FJI,2007,,,,,
FJI,2008,,,,,
FJI,2009,,,,,
FJI,2010,,,,,
FJI,2011,,,,,
FJI,2012,,,,,
FJI,2013,,,,,
FJI,2014,,,,,
FJI,2015,,,,,
FJI,2016,,,,,
FJI,2017,,,,,
FJI,2018,,,,,
FJI,2019,,,,,
FRA,1950,,,,,
FRA,1951,,,,,
FRA,1952,,,,,
FRA,1953,,,,,
FRA,1954,,,,,
FRA,1955,,,,,
FRA,1956,,,,,
FRA,1957,,,,,
FRA,1958,,,,,
FRA,1959,,,,,
FRA,1960,,,,,
FRA,1961,,,,,
FRA,1962,,,,,
FRA,1963,,,,,
FRA,1964,,,,,
FRA,1965,,,,,
FRA,1966,,,,,
FRA,1967,,,,,
FRA,1968,,,,,
FRA,1969,,,,,
FRA,1970,,,,,
FRA,1971,,,,,
FRA,1972,,,,,
FRA,1973,,,,,
FRA,1974,,,,,
FRA,1975,,,,,
FRA,1976,,,,,
FRA,1977,,,,,
FRA,1978,,,,,
FRA,1979,,,,,
FRA,1980,,,,,
FRA,1981,,,,,
FRA,1982,,,,,
FRA,1983,,,,,
FRA,1984,,,,,
FRA,1985,,,,,
FRA,1986,,,,,
FRA,1987,,,,,
FRA,1988,,,,,
FRA,1989,,,,,
FRA,1990,,,,,
FRA,1991,,,,,
FRA,1992,,,,,
FRA,1993,,,,,
FRA,1994,,,,,
FRA,1995,,,,,
FRA,1996,,,,,
FRA,1997,,,,,
FRA,1998,,,,,
FRA,1999,,,,,
FRA,2000,,,,,
FRA,2001,,,,,
FRA,2002,,,,,
FRA,2003,,,,,
FRA,2004,,,,,
FRA,2005,,,,,
FRA,2006,,,,,
FRA,2007,,,,,
FRA,2008,1,,,,
FRA,2009,1,,,,
FRA,2010,,,,,
FRA,2011,,,,,
FRA,2012,,,,,
FRA,2013,,,,,
FRA,2014,,,,,
FRA,2015,,,,,
FRA,2016,,,,,
FRA,2017,,,,,
FRA,2018,,,,,
FRA,2019,,,,,
GAB,1950,,,,,
GAB,1951,,,,,
GAB,1952,,,,,
GAB,1953,,,,,
GAB,1954,,,,,
GAB,1955,,,,,
GAB,1956,,,,,
GAB,1957,,,,,
GAB,1958,,,,,
GAB,1959,,,,,
GAB,1960,,,,,
GAB,1961,,,,,
GAB,1962,,,,,
GAB,1963,,,,,
GAB,1964,,,,,
GAB,1965,,,,,
GAB,1966,,,,,
GAB,1967,,,,,
GAB,1968,,,,,
GAB,1969,,,,,
GAB,1970,,,,,
GAB,1971,,,,,
GAB,1972,,,,,
GAB,1973,,,,,
GAB,1974,,,,,
GAB,1975,,,,,
GAB,1976,,,,,
GAB,1977,,,,,
GAB,1978,,,,,
GAB,1979,,,,,
GAB,1980,,,,,
GAB,1981,,,,,
GAB,1982,,,,,
GAB,1983,,,,,
GAB,1984,,,,,
GAB,1985,,,,,
GAB,1986,,1,,,
GAB,1987,,1,,,
GAB,1988,,1,,,
GAB,1989,,1,,,
GAB,1990,,1,,,
GAB,1991,,1,,,
GAB,1992,,1,,,
GAB,1993,,1,,,
GAB,1994,,1,1,,
GAB,1995,,1,,,
GAB,1996,,1,,,
GAB,1997,,1,,,
GAB,1998,,1,,,
GAB,1999,,1,,,
GAB,2000,,1,,,
GAB,2001,,1,,,
GAB,2002,,1,,,
GAB,2003,,1,,,
GAB,2004,,1,,,
GAB,2005,,1,,,
GAB,2006,,1,,,
GAB,2007,,1,,,
GAB,2008,,,,,
GAB,2009,,,,,
GAB,2010,,,,,
GAB,2011,,,,,
GAB,2012,,,,,
GAB,2013,,,,,
GAB,2014,,,,,
GAB,2015,,,,,
GAB,2016,,,,,
GAB,2017,,,,,
GAB,2018,,,,,
GAB,2019,,,,,
GBR,1950,,,,,
GBR,1951,,,,,
GBR,1952,,,,,
GBR,1953,,,,,
GBR,1954,,,,,
GBR,1955,,,,,
GBR,1956,,,,,
GBR,1957,,,,,
GBR,1958,,,,,
GBR,1959,,,,,
GBR,1960,,,,,
GBR,1961,,,,,
GBR,1962,,,,,
GBR,1963,,,,,
GBR,1964,,,,,
GBR,1965,,,,,
GBR,1966,,,,,
GBR,1967,,,,,
GBR,1968,,,,,
GBR,1969,,,,,
GBR,1970,,,,,
GBR,1971,,,,,
GBR,1972,,,,,
GBR,1973,,,,,
GBR,1974,,,,,
GBR,1975,,,,,
GBR,1976,,,,,
GBR,1977,,,,,
GBR,1978,,,,,
GBR,1979,,,,,
GBR,1980,,,,,
GBR,1981,,,,,
GBR,1982,,,,,
GBR,1983,,,,,
GBR,1984,,,,,
GBR,1985,,,,,
GBR,1986,,,,,
GBR,1987,,,,,
GBR,1988,,,,,
GBR,1989,,,,,
GBR,1990,,,,,
GBR,1991,,,,,
GBR,1992,,,,,
GBR,1993,,,,,
GBR,1994,,,,,
GBR,1995,,,,,
GBR,1996,,,,,
GBR,1997,,,,,
GBR,1998,,,,,
GBR,1999,,,,,
GBR,2000,,,,,
GBR,2001,,,,,
GBR,2002,,,,,
GBR,2003,,,,,
GBR,2004,,,,,
GBR,2005,,,,,
GBR,2006,,,,,
GBR,2007,1,,,,
GBR,2008,1,,,,
GBR,2009,1,,,,
GBR,2010,1,,,,
GBR,2011,1,,,,
GBR,2012,,,,,
GBR,2013,,,,,
GBR,2014,,,,,
GBR,2015,,,,,
GBR,2016,,,,,
GBR,2017,,,,,
GBR,2018,,,,,
GBR,2019,,,,,
GEO,1950,,,,,
GEO,1951,,,,,
GEO,1952,,,,,
GEO,1953,,,,,
GEO,1954,,,,,
GEO,1955,,,,,
GEO,1956,,,,,
GEO,1957,,,,,
GEO,1958,,,,,
GEO,1959,,,,,
GEO,1960,,,,,
GEO,1961,,,,,
GEO,1962,,,,,
GEO,1963,,,,,
GEO,1964,,,,,
GEO,1965,,,,,
GEO,1966,,,,,
GEO,1967,,,,,
GEO,1968,,,,,
GEO,1969,,,,,
GEO,1970,,,,,
GEO,1971,,,,,
GEO,1972,,,,,
GEO,1973,,,,,
GEO,1974,,,,,
GEO,1975,,,,,
GEO,1976,,,,,
GEO,1977,,,,,
GEO,1978,,,,,
GEO,1979,,,,,
GEO,1980,,,,,
GEO,1981,,,,,
GEO,1982,,,,,
GEO,1983,,,,,
GEO,1984,,,,,
GEO,1985,,,,,
GEO,1986,,,,,
GEO,1987,,,,,
GEO,1988,,,,,
GEO,1989,,,,,
GEO,1990,,,,,
GEO,1991,1,,,,
GEO,1992,1,,,,
GEO,1993,1,,,,
GEO,1994,1,1,,,
GEO,1995,1,1,,,
GEO,1996,,1,,,
GEO,1997,,1,,,
GEO,1998,,1,1,,
GEO,1999,,1,1,,
GEO,2000,,1,,,
GEO,2001,,1,,,
GEO,2002,,1,,,
GEO,2003,,1,,,
GEO,2004,,1,,,
GEO,2005,,1,,,
GEO,2006,,1,,,
GEO,2007,,,,,
GEO,2008,,,,,
GEO,2009,,,,,
GEO,2010,,,,,
GEO,2011,,,,,
GEO,2012,,,,,
GEO,2013,,,,,
GEO,2014,,,,,
GEO,2015,,,,,
GEO,2016,,,,,
GEO,2017,,,,,
GEO,2018,,,,,
GEO,2019,,,,,
GHA,1950,,,,,
GHA,1951,,,,,
GHA,1952,,,,,
GHA,1953,,,,,
GHA,1954,,,,,
GHA,1955,,,,,
GHA,1956,,,,,
GHA,1957,,,,,
GHA,1958,,,,,
GHA,1959,,,,,
GHA,1960,,,,,
GHA,1961,,,,,
GHA,1962,,,,,
GHA,1963,,,,,
GHA,1964,,,,,
GHA,1965,,1,,,
GHA,1966,,1,,,
GHA,1967,,1,1,,
GHA,1968,,1,,,
GHA,1969,,1,,,
GHA,1970,,1,,1,
GHA,1971,,1,1,1,
GHA,1972,,1,,,
GHA,1973,,1,,,
GHA,1974,,1,,,
GHA,1975,,1,,,
GHA,1976,,1,,,
GHA,1977,,1,,,
GHA,1978,,,1,1,
GHA,1979,,1,,1,
GHA,1980,,,,,
GHA,1981,,,,,
GHA,1982,1,1,,,1
GHA,1983,1,,1,,1
GHA,1984,,,1,,
GHA,1985,,,,,
GHA,1986,,,1,1,
GHA,1987,,1,1,1,
GHA,1988,,1,,,
GHA,1989,,1,,,
GHA,1990,,1,,,
GHA,1991,,1,,,
GHA,1992,,1,1,,
GHA,1993,,1,1,,
GHA,1994,,1,,,
GHA,1995,,1,,,
GHA,1996,,1,1,,
GHA,1997,,,,,
GHA,1998,,1,,1,
GHA,1999,,1,1,1,
GHA,2000,,1,1,1,
GHA,2001,,1,,,
GHA,2002,,1,,,
GHA,2003,,1,,,
GHA,2004,,1,,,
GHA,2005,,,,,
GHA,2006,,,,,
GHA,2007,,,,,
GHA,2008,,,,,
GHA,2009,,,1,,
GHA,2010,,,,,
GHA,2011,,,,,
GHA,2012,,,,,
GHA,2013,,,,,
GHA,2014,,,1,,
GHA,2015,,1,,,
GHA,2016,,1,,,
GHA,2017,,1,,,
GHA,2018,,1,,,
GHA,2019,,,,,
GIB,1950,,,,,
GIB,1951,,,,,
GIB,1952,,,,,
GIB,1953,,,,,
GIB,1954,,,,,
GIB,1955,,,,,
GIB,1956,,,,,
GIB,1957,,,,,
GIB,1958,,,,,
GIB,1959,,,,,
GIB,1960,,,,,
GIB,1961,,,,,
GIB,1962,,,,,
GIB,1963,,,,,
GIB,1964,,,,,
GIB,1965,,,,,
GIB,1966,,,,,
GIB,1967,,,,,
GIB,1968,,,,,
GIB,1969,,,,,
GIB,1970,,,,,
GIB,1971,,,,,
GIB,1972,,,,,
GIB,1973,,,,,
GIB,1974,,,,,
GIB,1975,,,,,
GIB,1976,,,,,
GIB,1977,,,,,
GIB,1978,,,,,
GIB,1979,,,,,
GIB,1980,,,,,
GIB,1981,,,,,
GIB,1982,,,,,
GIB,1983,,,,,
GIB,1984,,,,,
GIB,1985,,,,,
GIB,1986,,,,,
GIB,1987,,,,,
GIB,1988,,,,,
GIB,1989,,,,,
GIB,1990,,,,,
GIB,1991,,,,,
GIB,1992,,,,,
GIB,1993,,,,,
GIB,1994,,,,,
GIB,1995,,,,,
GIB,1996,,,,,
GIB,1997,,,,,
GIB,1998,,,,,
GIB,1999,,,,,
GIB,2000,,,,,
GIB,2001,,,,,
GIB,2002,,,,,
GIB,2003,,,,,
GIB,2004,,,,,
GIB,2005,,,,,
GIB,2006,,,,,
GIB,2007,,,,,
GIB,2008,,,1,,
GIB,2009,,,,,
GIB,2010,,,,,
GIB,2011,,,,,
GIB,2012,,,,,
GIB,2013,,,,,
GIB,2014,,,,,
GIB,2015,,,,,
GIB,2016,,,,,
GIB,2017,,,,,
GIB,2018,,,,,
GIB,2019,,,,,
GIN,1950,,,,,
GIN,1951,,,,,
GIN,1952,,,,,
GIN,1953,,,,,
GIN,1954,,,,,
GIN,1955,,,,,
GIN,1956,,,,,
GIN,1957,,,,,
GIN,1958,,,,,
GIN,1959,,,,,
GIN,1960,,,,,
GIN,1961,,,,,
GIN,1962,,,,,
GIN,1963,,,,,
GIN,1964,,,,,
GIN,1965,,,,,
GIN,1966,,,,,
GIN,1967,,,,,
GIN,1968,,,,,
GIN,1969,,,,,
GIN,1970,,,,,
GIN,1971,,,,,
GIN,1972,,,,,
GIN,1973,,,,,
GIN,1974,,,,,
GIN,1975,,,,,
GIN,1976,,,,,
GIN,1977,,,,,
GIN,1978,,,,,
GIN,1979,,,,,
GIN,1980,,,,,
GIN,1981,,,,,
GIN,1982,,,,,
GIN,1983,,,,,
GIN,1984,,,,,
GIN,1985,1,,,,1
GIN,1986,,1,,,1
GIN,1987,,1,,,
GIN,1988,,1,,,
GIN,1989,,1,,,
GIN,1990,,1,,,
GIN,1991,,1,,,
GIN,1992,,1,,,
GIN,1993,1,1,,,
GIN,1994,,1,,,
GIN,1995,,1,,,
GIN,1996,,1,,,
GIN,1997,,1,,,
GIN,1998,,1,,,
GIN,1999,,1,1,,
GIN,2000,,1,,,
GIN,2001,,1,,,
GIN,2002,,1,,,
GIN,2003,,1,,,
GIN,2004,,1,,,
GIN,2005,,1,1,,
GIN,2006,,1,,,
GIN,2007,,1,,,
GIN,2008,,1,,,
GIN,2009,,1,,,
GIN,2010,,1,,,
GIN,2011,,1,,,
GIN,2012,,1,,,
GIN,2013,,1,,,
GIN,2014,,1,,,
GIN,2015,,1,,,
GIN,2016,,1,,,
GIN,2017,,1,,,
GIN,2018,,1,,,
GIN,2019,,,,,
GMB,1950,,,,,
GMB,1951,,,,,
GMB,1952,,,,,
GMB,1953,,,,,
GMB,1954,,,,,
GMB,1955,,,,,
GMB,1956,,,,,
GMB,1957,,,1,,
GMB,1958,,,,,
GMB,1959,,,,,
GMB,1960,,,,,
GMB,1961,,,,,
GMB,1962,,,,,
GMB,1963,,,,,
GMB,1964,,,,,
GMB,1965,,,,,
GMB,1966,,,,,
GMB,1967,,,,,
GMB,1968,,,,,
GMB,1969,,,,,
GMB,1970,,,,,
GMB,1971,,,,,
GMB,1972,,,,,
GMB,1973,,,,,
GMB,1974,,,,,
GMB,1975,,,,,
GMB,1976,,,,,
GMB,1977,,,,,
GMB,1978,,,,,
GMB,1979,,,,,
GMB,1980,,,,,
GMB,1981,,,,,
GMB,1982,,1,,,
GMB,1983,,1,,,
GMB,1984,,1,1,,
GMB,1985,,1,,,
GMB,1986,,1,1,,
GMB,1987,,1,,,
GMB,1988,,1,,,
GMB,1989,,1,,,
GMB,1990,,,,,
GMB,1991,,,,,
GMB,1992,,,,,
GMB,1993,,,,,
GMB,1994,,,,,
GMB,1995,,,,,
GMB,1996,,,,,
GMB,1997,,,,,
GMB,1998,,,,,
GMB,1999,,,,,
GMB,2000,,,,,
GMB,2001,,1,,1,
GMB,2002,,1,1,1,
GMB,2003,,1,1,1,
GMB,2004,,1,,,
GMB,2005,,1,,,
GMB,2006,,1,,,
GMB,2007,,1,,,
GMB,2008,,1,,,
GMB,2009,,1,,,
GMB,2010,,1,,,
GMB,2011,,1,,,
GMB,2012,,1,,,
GMB,2013,,1,,,
GMB,2014,,1,,,
GMB,2015,,,,,
GMB,2016,,,,,
GMB,2017,,,,,
GMB,2018,,,,,
GMB,2019,,1,,,
GNB,1950,,,,,
GNB,1951,,,,,
GNB,1952,,,,,
GNB,1953,,,,,
GNB,1954,,,,,
GNB,1955,,,,,
GNB,1956,,,,,
GNB,1957,,,,,
GNB,1958,,,,,
GNB,1959,,,,,
GNB,1960,,,,,
GNB,1961,,,,,
GNB,1962,,,,,
GNB,1963,,,,,
GNB,1964,,,,,
GNB,1965,,,,,
GNB,1966,,,,,
GNB,1967,,,,,
GNB,1968,,,,,
GNB,1969,,,,,
GNB,1970,,,,,
GNB,1971,,,,,
GNB,1972,,,,,
GNB,1973,,,,,
GNB,1974,,,,,
GNB,1975,,,,,
GNB,1976,,,,,
GNB,1977,,,,,
GNB,1978,,,,,
GNB,1979,,1,,,
GNB,1980,,1,,,
GNB,1981,,1,,,
GNB,1982,,1,,,
GNB,1983,,1,,,
GNB,1984,,1,,,
GNB,1985,,1,,,
GNB,1986,,1,,,
GNB,1987,,1,,,
GNB,1988,,1,,,
GNB,1989,,1,,,
GNB,1990,,1,,,
GNB,1991,,1,,,
GNB,1992,,1,,,
GNB,1993,,1,,,
GNB,1994,,1,1,1,
GNB,1995,1,1,,1,
GNB,1996,1,1,,,
GNB,1997,1,1,,,
GNB,1998,1,1,,,
GNB,1999,,1,,,
GNB,2000,,1,,,
GNB,2001,,1,,,
GNB,2002,,1,,,
GNB,2003,,1,,,
GNB,2004,,1,,,
GNB,2005,,1,,,
GNB,2006,,1,,,
GNB,2007,,1,,,
GNB,2008,,1,,,
GNB,2009,,1,,,
GNB,2010,,1,,,
GNB,2011,,1,,,
GNB,2012,,1,,,
GNB,2013,,1,,,
GNB,2014,1,1,,,
GNB,2015,1,1,,,
GNB,2016,1,1,,,
GNB,2017,1,1,,,
GNB,2018,,1,,,
GNB,2019,,,,,
GNQ,1950,,,,,
GNQ,1951,,,,,
GNQ,1952,,,,,
GNQ,1953,,,,,
GNQ,1954,,,,,
GNQ,1955,,,,,
GNQ,1956,,,,,
GNQ,1957,,,,,
GNQ,1958,,,,,
GNQ,1959,,,,,
GNQ,1960,,,,,
GNQ,1961,,,,,
GNQ,1962,,,,,
GNQ,1963,,,,,
GNQ,1964,,,,,
GNQ,1965,,,,,
GNQ,1966,,,,,
GNQ,1967,,,,,
GNQ,1968,,,,,
GNQ,1969,,,,,
GNQ,1970,,,,,
GNQ,1971,,,,,
GNQ,1972,,,,,
GNQ,1973,,,,,
GNQ,1974,,,,,
GNQ,1975,,,,,
GNQ,1976,,,,,
GNQ,1977,,,,,
GNQ,1978,,,,,
GNQ,1979,,,,,
GNQ,1980,,,,,
GNQ,1981,,1,,,
GNQ,1982,,1,,,
GNQ,1983,1,1,,,
GNQ,1984,,1,,,
GNQ,1985,,1,,,
GNQ,1986,,1,,,
GNQ,1987,,1,,,
GNQ,1988,,1,,,
GNQ,1989,,1,,,
GNQ,1990,,1,,,
GNQ,1991,,1,,,
GNQ,1992,,1,,,
GNQ,1993,,1,,,
GNQ,1994,,1,1,,
GNQ,1995,,1,,,
GNQ,1996,,1,,,
GNQ,1997,,1,,,
GNQ,1998,,1,,,
GNQ,1999,,1,,,
GNQ,2000,,1,,,
GNQ,2001,,1,,,
GNQ,2002,,1,,,
GNQ,2003,,,,,
GNQ,2004,,,,,
GNQ,2005,,,,,
GNQ,2006,,,,,
GNQ,2007,,,,,
GNQ,2008,,,,,
GNQ,2009,,,,,
GNQ,2010,,,,,
GNQ,2011,,,,,
GNQ,2012,,,,,
GNQ,2013,,,,,
GNQ,2014,,,,,
GNQ,2015,,,,,
GNQ,2016,,,,,
GNQ,2017,,1,,,
GNQ,2018,,,,,
GNQ,2019,,,,,
GRC,1950,,,,,
GRC,1951,,,,,
GRC,1952,,,,,
GRC,1953,,,1,,
GRC,1954,,,,,
GRC,1955,,,,,
GRC,1956,,,,,
GRC,1957,,,,,
GRC,1958,,,,,
GRC,1959,,,,,
GRC,1960,,1,,,
GRC,1961,,1,,,
GRC,1962,,1,,,
GRC,1963,,1,,,
GRC,1964,,1,,,
GRC,1965,,1,,,
GRC,1966,,,,,
GRC,1967,,,,,
GRC,1968,,,,,
GRC,1969,,,,,
GRC,1970,,,,,
GRC,1971,,,,,
GRC,1972,,,,,
GRC,1973,,,,,
GRC,1974,,,,,
GRC,1975,,,,,
GRC,1976,,,,,
GRC,1977,,,,,
GRC,1978,,,,,
GRC,1979,,,,,
GRC,1980,,,,,
GRC,1981,,,1,,
GRC,1982,,,,,
GRC,1983,,,1,,
GRC,1984,,,,,
GRC,1985,,,,,
GRC,1986,,,,,
GRC,1987,,,,,
GRC,1988,,,,,
GRC,1989,,,,,
GRC,1990,,,,,
GRC,1991,,,,,
GRC,1992,,,,,
GRC,1993,,,,,
GRC,1994,,,,,
GRC,1995,,,,,
GRC,1996,,,,,
GRC,1997,,,,,
GRC,1998,,,,,
GRC,1999,,,,,
GRC,2000,,,,,
GRC,2001,,,,,
GRC,2002,,,,,
GRC,2003,,,,,
GRC,2004,,,,,
GRC,2005,,,,,
GRC,2006,,,,,
GRC,2007,,,,,
GRC,2008,1,,,,
GRC,2009,1,,,,
GRC,2010,1,,,,
GRC,2011,1,,,,
GRC,2012,1,1,,,
GRC,2013,,1,,,
GRC,2014,,,,,
GRC,2015,,,,,
GRC,2016,,,,,
GRC,2017,,,,,
GRC,2018,,1,,,
GRC,2019,,,,,
GRD,1950,,,,,
GRD,1951,,,,,
GRD,1952,,,,,
GRD,1953,,,,,
GRD,1954,,,,,
GRD,1955,,,,,
GRD,1956,,,,,
GRD,1957,,,,,
GRD,1958,,,,,
GRD,1959,,,,,
GRD,1960,,,,,
GRD,1961,,,,,
GRD,1962,,,,,
GRD,1963,,,,,
GRD,1964,,,,,
GRD,1965,,,,,
GRD,1966,,,,,
GRD,1967,,,,,
GRD,1968,,,,,
GRD,1969,,,,,
GRD,1970,,,,,
GRD,1971,,,,,
GRD,1972,,,,,
GRD,1973,,,,,
GRD,1974,,,,,
GRD,1975,,,,,
GRD,1976,,,,,
GRD,1977,,,,,
GRD,1978,,,,,
GRD,1979,,,,,
GRD,1980,,,,,
GRD,1981,,,,,
GRD,1982,,,,,
GRD,1983,,,,,
GRD,1984,,1,,,
GRD,1985,,1,,,
GRD,1986,,1,,,
GRD,1987,,1,,,
GRD,1988,,1,,,
GRD,1989,,1,,,
GRD,1990,,1,,,
GRD,1991,,1,,,
GRD,1992,,1,,,
GRD,1993,,1,,,
GRD,1994,,1,,,
GRD,1995,,1,,,
GRD,1996,,1,,,
GRD,1997,,1,,,
GRD,1998,,1,,,
GRD,1999,,1,,,
GRD,2000,,1,,,
GRD,2001,,1,,,
GRD,2002,,1,,,
GRD,2003,,1,,,
GRD,2004,,1,,,
GRD,2005,,1,,,
GRD,2006,,1,,,
GRD,2007,,1,,,
GRD,2008,,1,,,
GRD,2009,,1,,,
GRD,2010,,1,,,
GRD,2011,,1,,,
GRD,2012,,1,,,
GRD,2013,,1,,,
GRD,2014,,1,,,
GRD,2015,,1,,,
GRD,2016,,1,,,
GRD,2017,,1,,,
GRD,2018,,1,,,
GRD,2019,,,,,
GTM,1950,,,,,
GTM,1951,,,,,
GTM,1952,,,,,
GTM,1953,,,,,
GTM,1954,,,,,
GTM,1955,,,,,
GTM,1956,,,,,
GTM,1957,,,,,
GTM,1958,,,,,
GTM,1959,,,,,
GTM,1960,,,,,
GTM,1961,,,,,
GTM,1962,,,,,
GTM,1963,,,,,
GTM,1964,,,,,
GTM,1965,,,,,
GTM,1966,,,,,
GTM,1967,,,,,
GTM,1968,,,,,
GTM,1969,,,,,
GTM,1970,,,,,
GTM,1971,,,,,
GTM,1972,,,,,
GTM,1973,,,,,
GTM,1974,,,,,
GTM,1975,,,,,
GTM,1976,,,,,
GTM,1977,,,,,
GTM,1978,,,,,
GTM,1979,,,,,
GTM,1980,,,,,
GTM,1981,,,,,
GTM,1982,,,,,
GTM,1983,,,,,
GTM,1984,,,,,
GTM,1985,,,,,
GTM,1986,,1,1,1,
GTM,1987,,1,,,
GTM,1988,,1,,,
GTM,1989,,1,,,
GTM,1990,,1,1,,
GTM,1991,,1,,,
GTM,1992,,1,,,
GTM,1993,,1,,,
GTM,1994,,1,,,
GTM,1995,,1,,,
GTM,1996,,1,,,
GTM,1997,,1,,,
GTM,1998,,1,,,
GTM,1999,,1,,,
GTM,2000,,1,,,
GTM,2001,,1,,,
GTM,2002,,1,,,
GTM,2003,,1,,,
GTM,2004,,1,,,
GTM,2005,,1,,,
GTM,2006,,1,,,
GTM,2007,,,,,
GTM,2008,,,,,
GTM,2009,,,,,
GTM,2010,,,,,
GTM,2011,,,,,
GTM,2012,,,,,
GTM,2013,,,,,
GTM,2014,,,,,
GTM,2015,,,,,
GTM,2016,,,,,
GTM,2017,,,,,
GTM,2018,,,,,
GTM,2019,,,,,
GUY,1950,,,,,
GUY,1951,,,,,
GUY,1952,,,,,
GUY,1953,,,,,
GUY,1954,,,,,
GUY,1955,,,,,
GUY,1956,,,,,
GUY,1957,,,,,
GUY,1958,,,,,
GUY,1959,,,,,
GUY,1960,,,,,
GUY,1961,,,,,
GUY,1962,,,,,
GUY,1963,,,,,
GUY,1964,,,,,
GUY,1965,,,,,
GUY,1966,,,,,
GUY,1967,,,,,
GUY,1968,,,,,
GUY,1969,,,,,
GUY,1970,,,,,
GUY,1971,,,,,
GUY,1972,,,,,
GUY,1973,,,,,
GUY,1974,,,,,
GUY,1975,,,,,
GUY,1976,,1,,,
GUY,1977,,1,,,
GUY,1978,,1,,,
GUY,1979,,1,,,
GUY,1980,,1,,,
GUY,1981,,1,,,
GUY,1982,,1,,,
GUY,1983,,1,,,
GUY,1984,,1,1,,
GUY,1985,,1,,,
GUY,1986,,1,,,
GUY,1987,,1,1,,
GUY,1988,,1,,,
GUY,1989,,1,1,,
GUY,1990,,1,,,
GUY,1991,,1,1,,
GUY,1992,,1,,,
GUY,1993,1,1,,,
GUY,1994,,1,,,
GUY,1995,,1,,,
GUY,1996,,1,,,
GUY,1997,,1,,,
GUY,1998,,1,,,
GUY,1999,,1,,,
GUY,2000,,1,,,
GUY,2001,,1,,,
GUY,2002,,1,,,
GUY,2003,,1,,,
GUY,2004,,1,,,
GUY,2005,,1,,,
